Data_Entrega,Ano,Ticker,Nome_Companhia,Codigo_CVM,Categoria,Tipo,Especie,Assunto,Protocolo_Entrega,Link_Download,p_pos,p_neg,p_neu,Rotulo,Confianca,Indice
2024-09-30,2024,GOLL4,GOL LINHAS AEREAS INTELIGENTES SA,19569,Fato Relevante,,,A GOL apresenta relatório operacional mensal ao tribunal dos EUA,019569IPE300920240104556511-92,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1286539&numSequencia=811265&numVersao=1,0.0999989,0.1060528,0.79394823,NEUTRAL,0.79394823,-0.006053902
2024-09-30,2024,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,19348,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Proposta de reorganização societária com a incorporação da IUPP S.A. pela Companhia.,019348IPE300920240104556511-69,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1286484&numSequencia=811210&numVersao=1,0.1926504,0.06828559,0.73906404,NEUTRAL,0.73906404,0.1243648
2024-09-30,2024,OIBR3,OI S.A. - EM RECUPERAÇÃO JUDICIAL,11312,Fato Relevante,,,Aprovac¸a~o do Termo de Autocomposic¸a~o pela AGU e da celebração de Repactuação,011312IPE300920240104556512-49,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1286543&numSequencia=811269&numVersao=1,0.07294141,0.16366202,0.7633966,NEUTRAL,0.7633966,-0.09072061
2024-09-30,2024,KLBN11,KLABIN S.A.,12653,Fato Relevante,,,Incorporação Niblak,012653IPE300920240104556511-66,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1286517&numSequencia=811243&numVersao=1,0.7193666,0.110495195,0.17013821,POSITIVE,0.7193666,0.6088714
2024-09-30,2024,MULT3,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,Fato Relevante,,,Declaração de Juros sobre o Capital Próprio,020982IPE300920240104556512-66,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1286554&numSequencia=811280&numVersao=1,0.08266129,0.1390461,0.7782926,NEUTRAL,0.7782926,-0.05638481
2024-10-01,2024,SBSP3,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,14443,Fato Relevante,,,Mudanças na Administração,014443IPE011020240104556613-05,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287173&numSequencia=811899&numVersao=1,0.13725644,0.15068363,0.71205986,NEUTRAL,0.71205986,-0.013427183
2024-10-01,2024,ALOS3,ALLOS S.A.,22357,Fato Relevante,,,Aprovações do Conselho de Administração,022357IPE011020240104556612-07,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287147&numSequencia=811873&numVersao=1,0.11490744,0.097025074,0.78806746,NEUTRAL,0.78806746,0.01788237
2024-10-01,2024,BPAC11,BANCO BTG PACTUAL S/A,22616,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Fechamento de Operação,022616IPE011020240104556612-02,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287090&numSequencia=811816&numVersao=1,0.1682363,0.12920779,0.70255595,NEUTRAL,0.70255595,0.03902851
2024-10-01,2024,ASAI3,SENDAS DISTRIBUIDORA S.A.,25372,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,ANÚNCIO DE ENCERRAMENTO DA OFERTA PÚBLICA DA 11ª (DÉCIMA PRIMEIRA) EMISSÃO DE DEBÊNTURES SIMPLES DA SENDAS DISTRIBUIDORA S.A.,025372IPE011020240104556612-79,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287174&numSequencia=811900&numVersao=1,0.10820128,0.0739163,0.8178824,NEUTRAL,0.8178824,0.03428498
2024-10-01,2024,SUZB3,SUZANO S.A.,13986,Fato Relevante,,,Conclusão de aquisição de ativos da Pactiv Evergreen Inc.,013986IPE011020240104556605-11,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1286726&numSequencia=811452&numVersao=1,0.81564724,0.045383893,0.13896886,POSITIVE,0.81564724,0.7702634
2024-10-01,2024,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras informa sobre atuação na África do Sul,009512IPE011020240104556611-21,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287014&numSequencia=811740&numVersao=1,0.14028852,0.12734246,0.732369,NEUTRAL,0.732369,0.012946054
2024-10-01,2024,MULT3,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação da Companhia - Agosto 2024,020982IPE310820240204530111-52,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287049&numSequencia=811775&numVersao=2,0.19948927,0.09116439,0.70934635,NEUTRAL,0.70934635,0.10832488
2024-10-01,2024,CSAN3,COSAN S.A.,19836,Fato Relevante,,,IPO da Moove nos EUA,019836IPE011020240104556606-43,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1286758&numSequencia=811484&numVersao=1,0.44690666,0.14385426,0.40923914,POSITIVE,0.44690666,0.3030524
2024-10-02,2024,SBSP3,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,14443,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Alteração na composição da Diretoria,014443IPE021020240104556705-70,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287368&numSequencia=812094&numVersao=1,0.08050566,0.46347848,0.45601583,NEGATIVE,0.46347848,-0.3829728
2024-10-02,2024,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Comunicado ao Mercado - EMAE,002437IPE021020240104556712-26,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287718&numSequencia=812444&numVersao=1,0.16599903,0.14756007,0.6864409,NEUTRAL,0.6864409,0.01843895
2024-10-02,2024,IGTI11,IGUATEMI S.A.,8672,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Expansão Iguatemi Brasília,008672IPE021020240104556712-32,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287734&numSequencia=812460&numVersao=1,0.9065701,0.03193937,0.061490543,POSITIVE,0.9065701,0.8746307
2024-10-02,2024,AZUL4,AZUL S.A.,24112,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,024112IPE021020240104556711-31,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287638&numSequencia=812364&numVersao=1,0.19978712,0.24745975,0.55275315,NEUTRAL,0.55275315,-0.04767263
2024-10-02,2024,VIVT3,TELEFÔNICA BRASIL S.A.,17671,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Closing IPNET,017671IPE021020240104556712-00,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287707&numSequencia=812433&numVersao=1,0.34120333,0.1579262,0.50087047,NEUTRAL,0.50087047,0.18327713
2024-10-02,2024,ASAI3,SENDAS DISTRIBUIDORA S.A.,25372,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Conclusão 11ª emissão de Debentures,025372IPE021020240104556705-96,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287397&numSequencia=812123&numVersao=1,0.1631551,0.104411304,0.73243356,NEUTRAL,0.73243356,0.05874379
2024-10-02,2024,MULT3,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Relatório de classificação de risco (rating) no âmbito da oferta de distribuição pública de debêntures,020982IPE021020240104556711-36,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287630&numSequencia=812356&numVersao=1,0.09230314,0.09890254,0.80879426,NEUTRAL,0.80879426,-0.0065993965
2024-10-02,2024,BBSE3,BB SEGURIDADE PARTICIPAÇÕES S.A.,23159,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Alteração do banco depositário do programa de ADR Nível 1,023159IPE021020240104556707-05,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287442&numSequencia=812168&numVersao=1,0.052806366,0.6994217,0.24777196,NEGATIVE,0.6994217,-0.6466153
2024-10-02,2024,GGBR4,GERDAU S.A.,3980,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Upgrade Moodys Rating,003980IPE021020240104556711-64,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287682&numSequencia=812408&numVersao=1,0.29463634,0.14108364,0.56428,NEUTRAL,0.56428,0.1535527
2024-10-02,2024,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Moody's eleva perspectiva da Petrobras para positiva,009512IPE021020240104556711-89,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287721&numSequencia=812447&numVersao=1,0.9206085,0.042409584,0.036981866,POSITIVE,0.9206085,0.8781989
2024-10-03,2024,SUZB3,SUZANO S.A.,13986,Fato Relevante,,,Fato Relevante | Produção de Celulose de Mercado em 2024,013986IPE031020240104556811-70,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1288276&numSequencia=813002&numVersao=1,0.27029142,0.09608823,0.6336204,NEUTRAL,0.6336204,0.17420319
2024-10-03,2024,VALE3,VALE S.A.,4170,Fato Relevante,,,Vale informa sobre proposta de incorporação,004170IPE031020240104556811-33,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1288262&numSequencia=812988&numVersao=1,0.07024029,0.09534164,0.834418,NEUTRAL,0.834418,-0.025101349
2024-10-03,2024,GGBR4,GERDAU S.A.,3980,Fato Relevante,,,Investimentos em CAPEX Estratégico,003980IPE031020240104556806-09,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287963&numSequencia=812689&numVersao=1,0.34194174,0.11679988,0.5412584,NEUTRAL,0.5412584,0.22514185
2024-10-03,2024,BBAS3,BANCO DO BRASIL S.A.,1023,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Institucional 2T24,001023IPE230820240204552708-13,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1288013&numSequencia=812739&numVersao=2,0.28455266,0.13953857,0.5759088,NEUTRAL,0.5759088,0.14501409
2024-10-03,2024,GGBR4,GERDAU S.A.,3980,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Investor Day 2024,003980IPE031020240104556806-17,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287960&numSequencia=812686&numVersao=1,0.32235944,0.08635029,0.59129024,NEUTRAL,0.59129024,0.23600915
2024-10-03,2024,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,CCVA,002437IPE031020240104556804-59,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1287912&numSequencia=812638&numVersao=1,0.23090707,0.28086117,0.48823178,NEUTRAL,0.48823178,-0.0499541
2024-10-03,2024,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras informa sobre descoberta de gás na Colômbia,009512IPE031020240104556811-36,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1288251&numSequencia=812977&numVersao=1,0.04260386,0.8949706,0.062425498,NEGATIVE,0.8949706,-0.85236675
2024-10-04,2024,GOAU4,METALURGICA GERDAU SA,8656,Fato Relevante,,,Investimentos em CAPEX Estratégico,008656IPE031020240104556911-01,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1288736&numSequencia=813462&numVersao=1,0.34194174,0.11679988,0.5412584,NEUTRAL,0.5412584,0.22514185
2024-10-04,2024,OIBR3,OI S.A. - EM RECUPERAÇÃO JUDICIAL,11312,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Procedimentos relativos à entrega das Novas Ações aos Credores Opção de Reestruturação I,011312IPE041020240104556911-50,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1288769&numSequencia=813495&numVersao=1,0.10293991,0.08114889,0.8159112,NEUTRAL,0.8159112,0.021791019
2024-10-06,2024,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Vale informa interrupção de operações da planta de níquel de Onça Puma,004170IPE061020240104557113-42,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1288931&numSequencia=813657&numVersao=1,0.03329,0.93406165,0.03264828,NEGATIVE,0.93406165,-0.9007716
2024-10-07,2024,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Datas de divulgação do desempenho no 3T24,004170IPE071020240104557211-43,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289227&numSequencia=813953&numVersao=1,0.6501821,0.077614866,0.272203,POSITIVE,0.6501821,0.5725673
2024-10-07,2024,AZUL4,AZUL S.A.,24112,Fato Relevante,,,Azul Firma com Sucesso Acordo  Comercial com Arrendadores e OEMs,024112IPE071020240104557213-57,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289352&numSequencia=814078&numVersao=1,0.30278248,0.0983147,0.5989028,NEUTRAL,0.5989028,0.20446777
2024-10-07,2024,VBBR3,VIBRA ENERGIA S/A,24295,Fato Relevante,,,Contratação de Formador de Mercado,024295IPE071020240104557211-32,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289199&numSequencia=813925&numVersao=1,0.1313489,0.1079573,0.7606938,NEUTRAL,0.7606938,0.02339159
2024-10-07,2024,SLCE3,SLC AGRICOLA SA,20745,Fato Relevante,,,Aquisição de Participação Societária minoritária na SLC Landco,020745IPE071020240104557205-78,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1288972&numSequencia=813698&numVersao=1,0.32536396,0.07013178,0.6045043,NEUTRAL,0.6045043,0.2552322
2024-10-07,2024,RAIL3,RUMO S.A.,17450,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Institucional PORT,017450IPE071020240104557211-21,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289210&numSequencia=813936&numVersao=1,0.3797306,0.1165187,0.50375074,NEUTRAL,0.50375074,0.2632119
2024-10-07,2024,VIVT3,TELEFÔNICA BRASIL S.A.,17671,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Comunicado sobre transações entre partes relacionadas,017671IPE071020240104557211-37,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289192&numSequencia=813918&numVersao=1,0.0880923,0.12190026,0.79000753,NEUTRAL,0.79000753,-0.033807963
2024-10-07,2024,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras atinge novos recordes de produção em suas refinarias,009512IPE071020240104557210-75,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289141&numSequencia=813867&numVersao=1,0.49071315,0.40507248,0.10421439,POSITIVE,0.49071315,0.08564067
2024-10-07,2024,PRIO3,PRIO S.A.,22187,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Dados Operacionais - Setembro/24,022187IPE071020240104557211-26,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289213&numSequencia=813939&numVersao=1,0.24108984,0.22183529,0.53707486,NEUTRAL,0.53707486,0.01925455
2024-10-07,2024,RAIL3,RUMO S.A.,17450,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Institucional ENG,017450IPE071020240104557211-67,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289211&numSequencia=813937&numVersao=1,0.4254936,0.11159342,0.46291298,NEUTRAL,0.46291298,0.31390017
2024-10-08,2024,MRFG3,MARFRIG GLOBAL FOODS SA,20788,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Decisão final CADE - Trânsito em Julgado,020788IPE081020240104557310-84,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289626&numSequencia=814352&numVersao=1,0.098281175,0.24889491,0.65282387,NEUTRAL,0.65282387,-0.15061374
2024-10-08,2024,OIBR3,OI S.A. - EM RECUPERAÇÃO JUDICIAL,11312,Fato Relevante,,,Deliberação dos Credores acerca da proposta para aquisição da UPI ClientCo em 2a Rodada,011312IPE081020240104557313-04,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289798&numSequencia=814524&numVersao=1,0.14639331,0.061276242,0.7923304,NEUTRAL,0.7923304,0.08511707
2024-10-08,2024,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Conversão dos CER,002437IPE081020240104557313-96,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289818&numSequencia=814544&numVersao=1,0.19231746,0.14415982,0.6635227,NEUTRAL,0.6635227,0.048157632
2024-10-08,2024,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Vale informa sobre Vice-presidência de Soluções de Minério de Ferro,004170IPE081020240104557311-13,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289609&numSequencia=814335&numVersao=1,0.07320896,0.11850576,0.80828524,NEUTRAL,0.80828524,-0.045296803
2024-10-08,2024,CYRE3,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Prévia Operacional/Operational Preview,014460IPE081020240104557311-03,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289663&numSequencia=814389&numVersao=1,0.13002853,0.20800081,0.66197073,NEUTRAL,0.66197073,-0.07797228
2024-10-08,2024,SBSP3,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,14443,Comunicado ao Mercado,"Instalação, mudança ou dissolução do Comitê de Auditoria Estatutário",,Mudança na composição do comitê de auditoria estatutário,014443IPE011020240104557314-02,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289815&numSequencia=814541&numVersao=1,0.087167665,0.09713663,0.8156957,NEUTRAL,0.8156957,-0.009968966
2024-10-08,2024,COGN3,COGNA EDUCAÇÃO S.A.,17973,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,017973IPE081020240104557313-22,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289804&numSequencia=814530&numVersao=1,0.03414469,0.92137396,0.04448136,NEGATIVE,0.92137396,-0.88722926
2024-10-08,2024,TOTS3,TOTVS S.A,19992,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Institucional - Outubro 2024,019992IPE081020240104557311-87,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289737&numSequencia=814463&numVersao=1,0.1667868,0.1443218,0.6888914,NEUTRAL,0.6888914,0.022465006
2024-10-08,2024,SLCE3,SLC AGRICOLA SA,20745,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Apresentação BTG Pactual Latam CEO Conference - New York 2024,020745IPE081020240204551411-08,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289688&numSequencia=814414&numVersao=2,0.1687912,0.0850707,0.7461381,NEUTRAL,0.7461381,0.083720505
2024-10-08,2024,SLCE3,SLC AGRICOLA SA,20745,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Apresentação BTG Pactual Latam CEO Conference - New York 2024,020745IPE081020240104557311-46,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289676&numSequencia=814402&numVersao=1,0.1687912,0.0850707,0.7461381,NEUTRAL,0.7461381,0.083720505
2024-10-08,2024,SLCE3,SLC AGRICOLA SA,20745,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Apresentação BTG Pactual Latam CEO Conference - New York 2024,020745IPE081020240104557311-08,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289647&numSequencia=814373&numVersao=1,0.1687912,0.0850707,0.7461381,NEUTRAL,0.7461381,0.083720505
2024-10-08,2024,BEEF3,MINERVA S/A,20931,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,CADE Trânsito em Julgado,020931IPE081020240104557311-05,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289631&numSequencia=814357&numVersao=1,0.13650933,0.19607821,0.66741246,NEUTRAL,0.66741246,-0.059568882
2024-10-08,2024,MULT3,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,"Multiplan anuncia intenção de venda de 25,0% do JundiaíShopping, em São Paulo",020982IPE081020240104557311-02,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289606&numSequencia=814332&numVersao=1,0.8872376,0.0399765,0.07278585,POSITIVE,0.8872376,0.84726113
2024-10-08,2024,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,009512IPE081020240104557312-09,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289757&numSequencia=814483&numVersao=1,0.19978712,0.24745975,0.55275315,NEUTRAL,0.55275315,-0.04767263
2024-10-09,2024,IGTI11,IGUATEMI S.A.,8672,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Solicitação de Esclarecimentos sobre Notícia Veiculada na Imprensa,008672IPE091020240104557405-81,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289852&numSequencia=814578&numVersao=1,0.086875625,0.15627557,0.7568488,NEUTRAL,0.7568488,-0.069399945
2024-10-09,2024,IGTI11,IGUATEMI S.A.,8672,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Solicitação de Esclarecimentos - Notícia Divulgada na Mídia,008672IPE091020240104557405-84,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289853&numSequencia=814579&numVersao=1,0.11369942,0.2550139,0.6312867,NEUTRAL,0.6312867,-0.14131449
2024-10-09,2024,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Destaques Operacionais - Setembro 2024,021610IPE091020240104557411-13,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290046&numSequencia=814772&numVersao=1,0.42082652,0.11583811,0.46333542,NEUTRAL,0.46333542,0.3049884
2024-10-09,2024,CSAN3,COSAN S.A.,19836,Fato Relevante,,,Oferta Primária Moove,019836IPE091020240104557411-24,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290107&numSequencia=814833&numVersao=1,0.22252397,0.1045608,0.6729153,NEUTRAL,0.6729153,0.11796317
