ID_OURO,hash_titulo,categoria,Label_Sentimento,Indice_Sentimento,Score_Confianca
AMP0341,9d51b6a520ca7ecfe77feedbfcba772c51b78b26dfbe580485f1b516cd915414,CAT2_Mercado_Petroleo,Negative,-0.3197952806949615,0.3197952806949615
AMP0342,89325f4e6f1bff54a8c34f7b900639fad129a633826c44a15d62407e2e334535,CAT2_Mercado_Petroleo,Neutral,0.0,0.3165341913700104
AMP0343,0b9212829c319206ad0da807627a182dbe5df149a2e863c3f9f106995b520fa5,CAT2_Mercado_Petroleo,Negative,-0.329848974943161,0.329848974943161
AMP0344,347a6b7851395a73a7081643f781d9db029fa5d10a9e2c2e5121faabddd0e688,CAT1_Empresa,Neutral,0.0,0.3289538621902466
AMP0345,3b16fe19ff6268a6a3dea3843e1ec65f7e0f1c8cdb5f0bc7c761d1d7dde26136,CAT2_Mercado_Petroleo,Positive,0.3215706944465637,0.3215706944465637
AMP0346,32d4df1ddd86d5c3e594130679e798375a475fd10aa145c1430184bc8077045e,CAT1_Empresa,Neutral,0.0,0.3200161457061767
AMP0347,096da4fae5124ca072b0a26e2cd5f5a5e06f1fb63ccdd851acf8ddc547e1cb1a,CAT1_Empresa,Positive,0.3239248394966125,0.3239248394966125
AMP0348,d22058e22fce1963d08460a8f26a54906b15aa4ea5daa40b127c75a55d2f3e71,CAT2_Mercado_Petroleo,Negative,-0.3298733532428741,0.3298733532428741
AMP0349,befc16a62baaaf61b7ede2c8bd12317a7a21cf7a4f66c8dda92e526ceb484732,CAT2_Mercado_Petroleo,Negative,-0.3263882398605346,0.3263882398605346
AMP0350,724bbd4c7766db8335e319cb8030bd2daf22f76cc8d59fbb8dd2073e7ce2504b,CAT1_Empresa,Neutral,0.0,0.3087622821331024
AMP0351,f89b347f9935d89e763313d2f2a943cbb78ad3f5127ac41c896fcf1b48f171fd,CAT2_Mercado_Petroleo,Positive,0.3163584470748901,0.3163584470748901
AMP0352,9196ca1b35cea72f22f41a11cc9281ee8f0b2d18ddff60a44a6919be5110ea2b,CAT7_Macro_Energia,Neutral,0.0,0.3283242881298065
AMP0353,73155626573e1f2a2ac50daf9a1010ebec41e51c38302e3d569489f0fd27a364,CAT2_Mercado_Petroleo,Negative,-0.3308356702327728,0.3308356702327728
AMP0354,226a79bb677ac1296ab31591edfc4e85928af7e6ab4f267b7284d0f3a3fe0a23,CAT2_Mercado_Petroleo,Negative,-0.3115848004817962,0.3115848004817962
AMP0355,dafee9b4c596d782c7ccfdf5946d809070a31b0599cd7243f1ed85276a6d56b7,CAT1_Empresa,Positive,0.3188367486000061,0.3188367486000061
AMP0356,f69024e9e363d77aa807776bd98936944b68fb78c4b96e09cb7cad602dbfdd36,CAT1_Empresa,Positive,0.3312950432300567,0.3312950432300567
AMP0357,a07761523f4f7c46fc9c6476d9bd922ad27d68f361cfb5a078e45788387cd2e4,CAT7_Macro_Energia,Neutral,0.0,0.3354063928127289
AMP0358,9bd4bf705e0861aa53b960af7fa614087f0190c77706b303761023a304851e09,CAT7_Macro_Energia,Positive,0.3143844306468963,0.3143844306468963
AMP0359,f75860d73e1ac60ba2dbe207c1a2e48a2091be5875e38981bc2906b3e7dd6696,CAT7_Macro_Energia,Positive,0.3298025727272033,0.3298025727272033
AMP0360,07ecad963e9b1e37bba45b905993b47d6f724219992d27549ab01796279c29b0,CAT7_Macro_Energia,Positive,0.3170539140701294,0.3170539140701294
AMP0361,a4cd2d407698a18387aa9a5f76465e0a95c871970298bbbe15461162c902c2fd,CAT2_Mercado_Petroleo,Negative,-0.3267653286457062,0.3267653286457062
AMP0362,1f8305e0a2d76c258f93eb6011beeff437aabbb8e529e7006cf418961cbeae56,CAT2_Mercado_Petroleo,Neutral,0.0,0.3204531371593475
AMP0363,a2be7f3392b54005cb60b1b9f754150cd908ad2befd2641c00b479da11853782,CAT1_Empresa,Neutral,0.0,0.3196053802967071
AMP0364,e34bae00135c2388f7b0b5865ab9bcdd1b79eb34df12105e01741052b5c02455,CAT1_Empresa,Negative,-0.3138607740402221,0.3138607740402221
AMP0365,afe9956bc5020cb8a1059e34127b2840f13a214cca59d0dd7b765c0e12ba8da1,CAT2_Mercado_Petroleo,Negative,-0.3179140388965606,0.3179140388965606
AMP0366,0467b4a1a4abf9520fc381d68f6740580fb1c0c171a7445076881f711c58e060,CAT1_Empresa,Positive,0.332042783498764,0.332042783498764
AMP0367,dae059f4042d9b3185d9ca97f25f229c458bf3d17d27fcec5153a7d220225263,CAT1_Empresa,Negative,-0.3176493942737579,0.3176493942737579
AMP0368,8295cb31b3dfa4bffa28003d9728addb8bb236809d8e6d3c5585c6f5db0e3240,CAT7_Macro_Energia,Negative,-0.3123371601104736,0.3123371601104736
AMP0369,6d70d8de18d3382908d629fea769ef578ed0d34a8b62b8c14729d9320e5f81f3,CAT7_Macro_Energia,Neutral,0.0,0.3211339116096496
AMP0370,a8b924daa06a5dddb437cc934f053cb2c8baf7c0d048f4becc7eed0983c0336e,CAT2_Mercado_Petroleo,Neutral,0.0,0.3191864192485809
AMP0371,8078edb93eb6a0c4051b5adb9952d42f8b91edea136aa3fd2dd8234535aa8308,CAT2_Mercado_Petroleo,Positive,0.3230150640010834,0.3230150640010834
AMP0372,9838e03f0e399b93e51a3fedde98b5bfe4b346bec16146af2b85919682554ff5,CAT1_Empresa,Negative,-0.3251435160636902,0.3251435160636902
AMP0373,6d50f17e7f459b1420604b9b14d870405fcfe4b046485c1572df82b9c3734655,CAT7_Macro_Energia,Negative,-0.328531950712204,0.328531950712204
AMP0374,8ae097545bf55f99934364b730e9f08b5c2d98cdb7ae66a276a965d55eccf4b4,CAT1_Empresa,Neutral,0.0,0.3121527433395386
AMP0375,fa6bac64ec3e175e4e7949a0847346409cee81a0c36709bc3b2da7f3f59480b3,CAT1_Empresa,Positive,0.3159463703632355,0.3159463703632355
AMP0376,e28fcfe72ee0615be183d5a02a47d630506bc1fb32b9a11141da00ed37172be9,CAT7_Macro_Energia,Negative,-0.3071433305740356,0.3071433305740356
AMP0377,4b9ca85f73693255c38c33244c353f087e828054f96dfbfc9408669d2e1ba3ae,CAT3_Geopolitica,Negative,-0.3312815129756927,0.3312815129756927
AMP0378,f6599a876ecfede5ec14519d62b11d6fd100624deb350288e3743eaf1746b94d,CAT1_Empresa,Negative,-0.3180738985538482,0.3180738985538482
AMP0379,7348782f52bc072a52e18cc7378dba5a7f5c2749441069466cc82f86ebd913c8,CAT1_Empresa,Positive,0.3095916211605072,0.3095916211605072
AMP0380,59b334186a65bc0bff7c0f5879b109a318242b9038d93d76b2874a51a672f5a5,CAT1_Empresa,Positive,0.3229244351387024,0.3229244351387024
AMP0381,f5d69eac12609069501e3dfd255e4c4bbfa10e0328be61ee5fc3d0d4e7c3e2a1,CAT1_Empresa,Negative,-0.3288583159446716,0.3288583159446716
AMP0382,6cd857357d55d2e22571cd565ce6ae6b1a841ffdcd872a5fb03504a8fc3dc029,CAT1_Empresa,Positive,0.3147821426391601,0.3147821426391601
AMP0383,c59f6d76acf057db88cc8c977ac28e95623eaa534c2995ebde5e134188ac6688,CAT1_Empresa,Neutral,0.0,0.3375949561595917
AMP0384,21196a1eb27a08f6ec41a3b513ba7709bf073eeabfd7ccad7d18701a3a1bd34c,CAT2_Mercado_Petroleo,Neutral,0.0,0.334766149520874
AMP0385,c89759be72d81b92554b1b92f89766874852ad7e5745fa2ebe9b06735e0a763c,CAT7_Macro_Energia,Negative,-0.2854462563991546,0.2854462563991546
AMP0386,d4252a95cb5c2b25d5a6d9696ac1e3a8cd432ac151da274a79c7bc71c36391d4,CAT2_Mercado_Petroleo,Positive,0.326353520154953,0.326353520154953
AMP0387,b5171652e51a5a76614787cc68f783ec7217141c35eabd5d5e747b050dd14556,CAT1_Empresa,Neutral,0.0,0.3305380344390869
AMP0388,c80dc789ed94281ac7bb1618b9975443413fde8283ae22a6e71bfaf0f0fc379d,CAT3_Geopolitica,Positive,0.3284159898757934,0.3284159898757934
AMP0389,3589e1dda582602598408cc5c802accb33a904f92d2e25b2aa4cf1ef03f0a156,CAT7_Macro_Energia,Neutral,0.0,0.3281182646751404
AMP0390,a62d0b2b5cba24b6346344731577d6b2ea395a63ec9f533e184ceeb99ebd2ced,CAT3_Geopolitica,Positive,0.3196448981761932,0.3196448981761932
AMP0391,6fd65689a94b950b32016f230e2bf2be7b0fe7fb2b400ada0b8723381053c62e,CAT1_Empresa,Negative,-0.3217135071754455,0.3217135071754455
AMP0392,15683c18a60c6b3012de2f228ef8194bab055d3e9d744777a2b48db7592598ae,CAT1_Empresa,Neutral,0.0,0.3336556851863861
AMP0393,c86422efd9a0399b8ff17346dae0b7e1627d7fa628bd98c4e77e15d3f112cca1,CAT2_Mercado_Petroleo,Positive,0.3326523602008819,0.3326523602008819
AMP0394,9bac8b829730a94972e09f4d776982071763af405a8df1f320aca2b4dc336459,CAT1_Empresa,Neutral,0.0,0.3119933903217315
AMP0395,4eadfc70ab984beb1441eff497cd46ec49bb12ea2801c6d60bde4c33cb9df116,CAT1_Empresa,Negative,-0.3177171945571899,0.3177171945571899
AMP0396,92c8d2dd3e52fff7a25d20b1ebb1065001e09c90016df66c0925edc6346fd07a,CAT3_Geopolitica,Neutral,0.0,0.3241914510726928
AMP0397,109506030d1819772bf9989783846b26b99135b209d84716bc664b4ff491951b,CAT1_Empresa,Neutral,0.0,0.331517219543457
AMP0398,a5c735e16d4cd3ed72d943d36625bff084af6b4adf60ced5e338551306e5d57b,CAT2_Mercado_Petroleo,Negative,-0.3306331634521484,0.3306331634521484
AMP0399,fd706ff4991256fd456d3d392c5f507341e4f4558b142f6250f17cf64fbb4bba,CAT7_Macro_Energia,Positive,0.3241279423236847,0.3241279423236847
AMP0400,28a07a5114824511de277973dbc061b5f446dcd87189ee25c6acb6f37c05c34e,CAT1_Empresa,Neutral,0.0,0.3310596942901611
